Asset ID,Install Date,WO Date,Work Order #,Material Cost,Material Charge,PO#,Model Number,Model Number MFG,Asset MFG Date,In Service?,Manufacturer Name
MX1700226,12/11/2019,5/1/2024,45076,5.72,7.15,,S3 PATRIOT,3002S3,11/1/2017,TRUE,Stryker
19535,9/30/2022,5/1/2024,45080,10.47,13.09,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19535,9/30/2022,5/1/2024,45080,10.63,13.29,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19535,9/30/2022,5/1/2024,45080,15.7,19.63,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
MX1928283,7/11/2019,5/1/2024,45068,25.63,29.47,,PROGRESSA,P7500A000554,,TRUE,Hill-Rom
MX1928283,7/11/2019,5/1/2024,45068,31.28,39.1,,PROGRESSA,P7500A000554,,TRUE,Hill-Rom
MX2052533,1/31/2020,5/1/2024,45069,35.36,44.2,,CENTRELLA,P7900B100242,12/6/2019,TRUE,Hill-Rom
MX1928283,7/11/2019,5/1/2024,45068,54.86,68.58,,PROGRESSA,P7500A000554,,TRUE,Hill-Rom
MX2052533,1/31/2020,5/1/2024,45069,85.78,107.23,,CENTRELLA,P7900B100242,12/6/2019,TRUE,Hill-Rom
MX2052533,1/31/2020,5/1/2024,45069,156,179.4,,CENTRELLA,P7900B100242,12/6/2019,TRUE,Hill-Rom
MX1928283,7/11/2019,5/1/2024,45068,200.15,250.19,,PROGRESSA,P7500A000554,,TRUE,Hill-Rom
EE170254,5/30/2019,5/1/2024,45070,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE169365,7/24/2019,5/1/2024,45072,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
MX1928283,7/11/2019,5/1/2024,45068,528.5,660.63,,PROGRESSA,P7500A000554,,TRUE,Hill-Rom
EE96430,5/13/2019,5/2/2024,45284,31.48,39.35,,VERSACARE,P3200,8/28/2009,TRUE,Hill-Rom
13930,9/16/2022,5/2/2024,45353,33.28,41.6,,S3,3002 S3,3/1/2010,TRUE,Stryker
EE96430,5/13/2019,5/2/2024,45284,156,179.4,,VERSACARE,P3200,8/28/2009,TRUE,Hill-Rom
EE170398,7/25/2019,5/2/2024,45356,260,325,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170398,7/25/2019,5/2/2024,45356,1499,1873.75,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
19530,9/13/2022,5/3/2024,45360,4.59,5.74,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19530,9/13/2022,5/3/2024,45360,9.52,11.9,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19530,9/13/2022,5/3/2024,45360,10.47,13.09,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19530,9/13/2022,5/3/2024,45360,10.57,13.21,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19530,9/13/2022,5/3/2024,45360,10.63,13.29,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19530,9/13/2022,5/3/2024,45360,15.7,19.63,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
13946,9/13/2022,5/3/2024,45362,600.3,750.38,,S3,3002 S3,3/1/2010,TRUE,Stryker
29715,11/18/2022,5/6/2024,45367,10.63,13.29,,ZOOM,1125,7/1/2020,TRUE,Stryker
MX2055566,12/7/2020,5/6/2024,45364,35.36,44.2,,CENTRELLA,P7900B100242,,TRUE,Hill-Rom
MX2055564,12/7/2020,5/6/2024,45365,35.36,44.2,,CENTRELLA,P7900B100242,,TRUE,Hill-Rom
MX2055566,12/7/2020,5/6/2024,45364,85.78,107.23,,CENTRELLA,P7900B100242,,TRUE,Hill-Rom
MX2055564,12/7/2020,5/6/2024,45365,85.78,107.23,,CENTRELLA,P7900B100242,,TRUE,Hill-Rom
EE170601,7/25/2019,5/6/2024,45371,85.86,98.74,,EVOLUTION,EVOLUTION,1/1/2012,TRUE,SIZEWISE
13942,12/20/2022,5/6/2024,45369,88.99,111.24,,S3,3002 S3,3/1/2010,TRUE,Stryker
EE191225,12/23/2020,5/6/2024,45363,546.71,628.72,,CENTRELLA,P7900,,TRUE,Hill-Rom
EE151720,10/19/2022,5/7/2024,45424,27.93,34.91,,PROGRESSA,P7500,9/14/2015,TRUE,Hill-Rom
EE183335,5/17/2021,5/7/2024,45421,35.36,44.2,,CENTRELLA,P7900,,TRUE,Hill-Rom
EE183007,1/5/2021,5/7/2024,45425,35.36,44.2,,CENTRELLA,P7900,4/13/2020,TRUE,Hill-Rom
0710096248,4/12/2021,5/7/2024,45375,219.8,274.75,,,,10/1/2007,TRUE,Stryker
MX2054800,2/19/2020,5/8/2024,45430,16.53,20.66,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
MX2054800,2/19/2020,5/8/2024,45430,25.84,32.3,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
MX2054842,12/4/2020,5/8/2024,45432,27.93,34.91,,CENTRELLA,P7900,12/10/2019,TRUE,Hill-Rom
EE151720,10/19/2022,5/8/2024,45435,27.93,34.91,,PROGRESSA,P7500,9/14/2015,TRUE,Hill-Rom
MX2054800,2/19/2020,5/8/2024,45430,31.68,39.6,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
MX2054842,12/4/2020,5/8/2024,45432,35.36,44.2,,CENTRELLA,P7900,12/10/2019,TRUE,Hill-Rom
MX2054800,2/19/2020,5/8/2024,45430,85.78,107.23,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
MX2054842,12/4/2020,5/8/2024,45432,85.78,107.23,,CENTRELLA,P7900,12/10/2019,TRUE,Hill-Rom
MX2054800,2/19/2020,5/8/2024,45430,156,179.4,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
MX2054844,12/4/2020,5/8/2024,45431,2007,2308.05,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
EE169779,6/26/2018,5/9/2024,45448,260,325,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
19524,9/20/2022,5/9/2024,45452,404.13,505.16,,ZOOM,1125,3/1/2015,TRUE,Stryker
13108,9/11/2022,5/13/2024,45460,22.17,27.71,,SECURE,3002,9/1/2008,TRUE,Stryker
MX2055558,2/19/2020,5/13/2024,45454,31.68,0,,CENTRELLA,P7900B100242,,TRUE,Hill-Rom
136794,1/23/2019,5/13/2024,45457,35.36,44.2,,CENTRELLA,P7900B000010,,TRUE,Hill-Rom
136844,1/24/2019,5/13/2024,45458,35.36,44.2,,CENTRELLA,P7900B000010,10/30/2018,TRUE,Hill-Rom
MX2055558,2/19/2020,5/13/2024,45454,85.78,0,,CENTRELLA,P7900B100242,,TRUE,Hill-Rom
13094,10/31/2022,5/13/2024,45497,115.1,143.88,,SECURE,3002,9/1/2008,TRUE,Stryker
MX1949875,7/9/2019,5/13/2024,45459,234.7,293.38,,ZOOM,1125-000-000E,,TRUE,Stryker
MX2055558,2/19/2020,5/13/2024,45454,334.25,417.81,,CENTRELLA,P7900B100242,,TRUE,Hill-Rom
MX1949875,7/9/2019,5/13/2024,45459,497.17,571.75,,ZOOM,1125-000-000E,,TRUE,Stryker
12642,2/28/2023,5/14/2024,45499,115.1,143.88,,INTOUCH,2130,,TRUE,Stryker
12642,2/28/2023,5/14/2024,45499,141.34,176.68,,INTOUCH,2130,,TRUE,Stryker
18923,1/11/2023,5/15/2024,45508,4.59,5.74,,ZOOM,1125,3/1/2015,TRUE,Stryker
MX2055557,12/7/2020,5/15/2024,45506,6.44,7.41,,CENTRELLA,P7900B100242,1/14/2020,TRUE,Hill-Rom
MX2055557,12/7/2020,5/15/2024,45506,6.92,7.96,,CENTRELLA,P7900B100242,1/14/2020,TRUE,Hill-Rom
MX2541561,5/26/2022,5/15/2024,45505,10.57,13.21,,ZOOM,1125,6/1/2021,TRUE,Stryker
MX2054838,12/4/2020,5/15/2024,45504,31.68,39.6,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
MX2055557,12/7/2020,5/15/2024,45506,49.78,62.23,,CENTRELLA,P7900B100242,1/14/2020,TRUE,Hill-Rom
MX2054838,12/4/2020,5/15/2024,45504,85.78,107.23,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
MX2055557,12/7/2020,5/15/2024,45506,85.78,107.23,,CENTRELLA,P7900B100242,1/14/2020,TRUE,Hill-Rom
136793,1/23/2019,5/16/2024,45520,25.84,32.3,,CENTRELLA,P7900B000010,10/26/2018,TRUE,Hill-Rom
EE151717,7/24/2019,5/16/2024,45521,25.84,32.3,,PROGRESSA,P7500,9/14/2015,TRUE,Hill-Rom
EE96468,5/17/2019,5/17/2024,45523,49.78,62.23,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
EE96468,5/17/2019,5/17/2024,45523,156,179.4,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
EE96468,5/17/2019,5/17/2024,45523,186.94,214.98,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
EE170605,7/25/2019,5/20/2024,45544,260,325,,EVOLUTION,EVOLUTION,1/1/2012,TRUE,SIZEWISE
13103,9/11/2022,5/22/2024,45567,9.42,11.78,,SECURE,3002,9/1/2008,TRUE,Stryker
MX2051291,12/4/2020,5/22/2024,45562,49.78,62.23,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
MX2051281,12/4/2020,5/22/2024,45563,49.78,62.23,,CENTRELLA,P7900,12/6/2019,TRUE,Hill-Rom
13103,9/11/2022,5/22/2024,45567,82.87,103.59,,SECURE,3002,9/1/2008,TRUE,Stryker
MX2051291,12/4/2020,5/22/2024,45562,85.78,107.23,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
MX2051281,12/4/2020,5/22/2024,45563,85.78,107.23,,CENTRELLA,P7900,12/6/2019,TRUE,Hill-Rom
13103,9/11/2022,5/22/2024,45567,115.1,143.88,,SECURE,3002,9/1/2008,TRUE,Stryker
13103,9/11/2022,5/22/2024,45567,943.96,1179.95,,SECURE,3002,9/1/2008,TRUE,Stryker
EE191209,12/23/2020,5/23/2024,45580,31.68,39.6,,CENTRELLA,P7900,7/20/2020,TRUE,Hill-Rom
EE170588,7/25/2019,5/24/2024,45584,260,325,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
MX1928282,6/4/2020,5/24/2024,45582,528.5,660.63,,PROGRESSA,P7500A000554,10/4/2018,TRUE,Hill-Rom
EE151713,7/24/2019,5/28/2024,45593,31.28,39.1,,PROGRESSA,P7500,9/12/2015,TRUE,Hill-Rom
MX2051263,12/4/2020,5/28/2024,45589,31.68,39.6,,CENTRELLA,P7900B100242,,TRUE,Hill-Rom
MX2051260,12/4/2020,5/28/2024,45591,31.68,39.6,,CENTRELLA,P7900B100242,,TRUE,Hill-Rom
MX2051263,12/4/2020,5/28/2024,45589,85.78,107.23,,CENTRELLA,P7900B100242,,TRUE,Hill-Rom
MX2051260,12/4/2020,5/28/2024,45591,85.78,107.23,,CENTRELLA,P7900B100242,,TRUE,Hill-Rom
15023,3/29/2023,5/28/2024,45594,115.1,143.88,,S3,3002,12/1/2010,TRUE,Stryker
MX123648,5/20/2019,5/28/2024,45588,145.1,181.38,,ZOOM,1125,11/1/2013,TRUE,Stryker
EE151713,7/24/2019,5/28/2024,45593,459.22,574.03,,PROGRESSA,P7500,9/12/2015,TRUE,Hill-Rom
15023,3/29/2023,5/28/2024,45594,707.57,884.46,,S3,3002,12/1/2010,TRUE,Stryker
30077,9/18/2022,5/29/2024,45595,5.76,7.2,,PRIME ZOOM,1125,,TRUE,Stryker
30077,9/18/2022,5/29/2024,45595,5.81,7.26,,PRIME ZOOM,1125,,TRUE,Stryker
30077,9/18/2022,5/29/2024,45595,5.85,7.31,,PRIME ZOOM,1125,,TRUE,Stryker
30077,9/18/2022,5/29/2024,45595,9.52,11.9,,PRIME ZOOM,1125,,TRUE,Stryker
EE151722,11/5/2014,5/29/2024,45596,31.28,39.1,,PROGRESSA,P7500,9/14/2015,TRUE,Hill-Rom
30077,9/18/2022,5/29/2024,45595,31.4,39.25,,PRIME ZOOM,1125,,TRUE,Stryker
EE151722,11/5/2014,5/29/2024,45596,244.46,244.46,,PROGRESSA,P7500,9/14/2015,TRUE,Hill-Rom
EE151722,11/5/2014,5/29/2024,45596,641.27,801.59,,PROGRESSA,P7500,9/14/2015,TRUE,Hill-Rom
EE123662,5/20/2019,5/30/2024,45616,4.59,5.74,,ZOOM,1125,11/1/2013,TRUE,Stryker
15009,9/13/2022,5/30/2024,45621,4.59,5.74,,ZOOM,1125,12/1/2010,TRUE,Stryker
15009,9/13/2022,5/30/2024,45621,5.81,7.26,,ZOOM,1125,12/1/2010,TRUE,Stryker
15577,11/4/2022,5/30/2024,45615,5.85,7.31,,PRIME ZOOM,1125,7/1/2011,TRUE,Stryker
15577,11/4/2022,5/30/2024,45615,9.52,11.9,,PRIME ZOOM,1125,7/1/2011,TRUE,Stryker
15009,9/13/2022,5/30/2024,45621,9.52,11.9,,ZOOM,1125,12/1/2010,TRUE,Stryker
15577,11/4/2022,5/30/2024,45615,10.57,13.21,,PRIME ZOOM,1125,7/1/2011,TRUE,Stryker
15009,9/13/2022,5/30/2024,45621,10.57,13.21,,ZOOM,1125,12/1/2010,TRUE,Stryker
15577,11/4/2022,5/30/2024,45615,15.7,19.63,,PRIME ZOOM,1125,7/1/2011,TRUE,Stryker
13106,2/24/2023,5/30/2024,45620,15.7,18.06,,SECURE,3002,9/1/2008,TRUE,Stryker
13106,2/24/2023,5/30/2024,45620,194.34,242.93,,SECURE,3002,9/1/2008,TRUE,Stryker
MX2054828,12/4/2020,5/31/2024,46016,25.84,32.3,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
EE96497,5/14/2019,5/31/2024,46014,31.48,39.35,,VERSACARE,P3200H000293,9/4/2009,TRUE,Hill-Rom
MX2054798,2/19/2020,5/31/2024,46015,31.68,39.6,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
MX2054828,12/4/2020,5/31/2024,46016,31.68,39.6,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
MX2055563,12/7/2020,5/31/2024,46017,31.68,39.6,,CENTRELLA,P7900B100242,,TRUE,Hill-Rom
MX2054798,2/19/2020,5/31/2024,46015,85.78,107.23,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
MX2054828,12/4/2020,5/31/2024,46016,85.78,107.23,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
MX2055563,12/7/2020,5/31/2024,46017,85.78,107.23,,CENTRELLA,P7900B100242,,TRUE,Hill-Rom
29327,12/2/2022,5/31/2024,46018,234.7,293.38,,ZOOM,1125-000-000E,7/1/2020,TRUE,Stryker
MX159323,7/9/2019,6/1/2024,46314,4.59,5.74,,ZOOM,1125,5/1/2015,TRUE,Stryker
MX2448407,5/26/2022,6/1/2024,46335,8.84,11.05,,ZOOM,1125-000-000E,2/1/2021,TRUE,Stryker
EE123646,5/20/2019,6/1/2024,46280,72.55,90.69,,ZOOM,1125,11/1/2013,TRUE,Stryker
MX1645470,5/13/2019,6/4/2024,46452,4.86,5.59,,VERSACARE,P3200K000122,9/21/2017,TRUE,Hill-Rom
EE107289,3/5/2020,6/4/2024,46460,31.48,39.35,,VERSACARE,P3200J000293,2/3/2011,TRUE,Hill-Rom
EE107289,3/5/2020,6/4/2024,46461,31.48,39.35,,VERSACARE,P3200J000293,2/3/2011,TRUE,Hill-Rom
MX2585015,11/18/2021,6/4/2024,46464,31.48,39.35,,CENTRELLA,P7900B200453,9/7/2021,TRUE,Hill-Rom
EE110532,9/28/2019,6/4/2024,46453,31.68,39.6,,VERSACARE,P3200,,TRUE,Hill-Rom
EE87100,4/22/2020,6/4/2024,46467,31.68,39.6,,VERSACARE,P3200G000332,9/22/2008,TRUE,Hill-Rom
EE107289,3/5/2020,6/4/2024,46460,156,179.4,,VERSACARE,P3200J000293,2/3/2011,TRUE,Hill-Rom
19476,11/14/2022,6/5/2024,46481,5.81,7.26,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19476,11/14/2022,6/5/2024,46481,5.85,7.31,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
MX2219991,6/30/2022,6/5/2024,46480,10.25,12.81,,ZOOM,1125-000-000E,7/1/2020,TRUE,Stryker
MX2219991,6/30/2022,6/5/2024,46480,10.47,13.09,,ZOOM,1125-000-000E,7/1/2020,TRUE,Stryker
MX2219991,6/30/2022,6/5/2024,46480,10.63,13.29,,ZOOM,1125-000-000E,7/1/2020,TRUE,Stryker
19476,11/14/2022,6/5/2024,46481,33.28,41.6,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19649,1/19/2023,6/5/2024,46482,169.6,212,,TOTALCARE,PR1900KM000040,3/30/2015,TRUE,Hill-Rom
19649,1/19/2023,6/5/2024,46482,208.77,260.96,,TOTALCARE,PR1900KM000040,3/30/2015,TRUE,Hill-Rom
19649,1/19/2023,6/5/2024,46482,370.84,426.47,,TOTALCARE,PR1900KM000040,3/30/2015,TRUE,Hill-Rom
EE151712,10/19/2017,6/6/2024,46510,19.89,22.87,,PROGRESSA,P7500,9/12/2015,TRUE,Hill-Rom
EE107282,5/14/2019,6/6/2024,46484,31.48,39.35,,VERSACARE,P3200J000293,1/17/2011,TRUE,Hill-Rom
13111,11/6/2022,6/7/2024,46515,15.7,18.06,,SECURE,3002,9/1/2008,TRUE,Stryker
13111,11/6/2022,6/7/2024,46515,22.17,27.71,,SECURE,3002,9/1/2008,TRUE,Stryker
13111,11/6/2022,6/7/2024,46515,194.34,242.93,,SECURE,3002,9/1/2008,TRUE,Stryker
MX2220020,2/1/2023,6/10/2024,46524,10.63,13.29,,ZOOM,1125,7/1/2020,TRUE,Stryker
EE151702,5/4/2017,6/10/2024,46529,16.53,20.66,,PROGRESSA,P7500,9/9/2015,TRUE,Hill-Rom
MX2055559,5/4/2020,6/10/2024,46534,31.68,39.6,,CENTRELLA,P7900B100242,1/14/2020,TRUE,Hill-Rom
MX2055559,5/4/2020,6/10/2024,46534,85.78,107.23,,CENTRELLA,P7900B100242,1/14/2020,TRUE,Hill-Rom
EE107291,5/14/2019,6/11/2024,46536,31.68,39.6,,VERSACARE,P3200J000293,1/31/2011,TRUE,Hill-Rom
32666,9/17/2022,6/11/2024,46538,131.38,164.23,,TOTALCARE,1900D003515,,TRUE,Hill-Rom
EE107291,5/14/2019,6/11/2024,46536,211.77,243.54,,VERSACARE,P3200J000293,1/31/2011,TRUE,Hill-Rom
EE107291,5/14/2019,6/11/2024,46536,639.4,799.25,,VERSACARE,P3200J000293,1/31/2011,TRUE,Hill-Rom
MX1811922,5/13/2019,6/13/2024,46559,4.86,4.61,,VERSACARE,P3200K000122,7/12/2018,TRUE,Hill-Rom
MX1929430,5/8/2019,6/13/2024,46551,31.48,39.35,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
EE107270,3/11/2020,6/13/2024,46546,31.68,39.6,,VERSACARE,P3200J000293,1/31/2011,TRUE,Hill-Rom
EE107294,5/13/2019,6/13/2024,46547,31.68,39.6,,VERSACARE,P3200J000293,1/17/2011,TRUE,Hill-Rom
EE96467,5/14/2019,6/13/2024,46550,31.68,39.6,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
EE107296,5/17/2019,6/13/2024,46558,31.68,39.6,,VERSACARE,P3200J000293,1/17/2011,TRUE,Hill-Rom
EE96477,5/17/2019,6/13/2024,46563,31.68,39.6,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
EE96477,5/17/2019,6/13/2024,46563,94.17,108.3,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
EE107294,5/13/2019,6/13/2024,46547,156,179.4,,VERSACARE,P3200J000293,1/17/2011,TRUE,Hill-Rom
EE96477,5/17/2019,6/13/2024,46563,211.97,243.77,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
EE96477,5/17/2019,6/13/2024,46563,260.4,299.46,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
EE96477,5/17/2019,6/13/2024,46563,494.13,568.25,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
EE114358,7/9/2019,6/13/2024,46564,3070.4,3530.96,,ZOOM,1125,4/1/2012,TRUE,Stryker
13086,9/17/2022,6/14/2024,46570,115.1,143.88,,SECURE,3002,9/1/2008,TRUE,Stryker
EE151715,9/21/2017,6/17/2024,46582,528.5,660.63,,PROGRESSA,P7500,9/14/2015,TRUE,Hill-Rom
EE151702,5/4/2017,6/17/2024,46583,1872.23,2340.29,,PROGRESSA,P7500,9/9/2015,TRUE,Hill-Rom
13108,9/11/2022,6/18/2024,46594,115.1,143.88,,SECURE,3002,9/1/2008,TRUE,Stryker
MX1822672,4/5/2019,6/19/2024,46596,173.6,199.64,,VERSACARE,P3200K000122,4/4/2018,TRUE,Hill-Rom
MX1822672,4/5/2019,6/19/2024,46596,282.36,324.71,,VERSACARE,P3200K000122,4/4/2018,TRUE,Hill-Rom
EE151711,8/13/2018,6/19/2024,46595,1872.23,2340.29,,PROGRESSA,P7500,9/12/2015,TRUE,Hill-Rom
13098,9/9/2022,6/20/2024,46606,115.1,143.88,,SECURE,3002,9/1/2008,TRUE,Stryker
15571,9/18/2022,6/21/2024,46615,4.59,5.74,,ZOOM,1125,7/1/2011,TRUE,Stryker
12095,11/28/2022,6/21/2024,46616,707.57,884.46,,SECURE,3002,6/1/2007,TRUE,Stryker
MX2052579,1/31/2020,6/24/2024,46916,9.14,10.51,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
MX2052579,1/31/2020,6/24/2024,46916,11.98,13.78,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
MX2052600,1/31/2020,6/24/2024,46904,31.48,39.35,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
MX2052542,1/31/2020,6/24/2024,46908,31.48,39.35,,CENTRELLA,P7900B100242,12/19/2019,TRUE,Hill-Rom
MX2052537,1/31/2020,6/24/2024,46910,31.48,39.35,,CENTRELLA,P7900B100242,12/6/2019,TRUE,Hill-Rom
MX2052577,1/31/2020,6/24/2024,46911,31.48,39.35,,CENTRELLA,P7900B100242,12/19/2019,TRUE,Hill-Rom
MX2052619,1/31/2020,6/24/2024,46922,31.48,39.35,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
MX2052616,1/31/2020,6/24/2024,46903,31.68,39.6,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
EE183007,1/5/2021,6/24/2024,46923,31.68,39.6,,CENTRELLA,P7900,4/13/2020,TRUE,Hill-Rom
MX2052616,1/31/2020,6/24/2024,46903,85.78,107.23,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
MX2052600,1/31/2020,6/24/2024,46904,85.78,107.23,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
MX2052542,1/31/2020,6/24/2024,46908,85.78,107.23,,CENTRELLA,P7900B100242,12/19/2019,TRUE,Hill-Rom
MX2052537,1/31/2020,6/24/2024,46910,85.78,107.23,,CENTRELLA,P7900B100242,12/6/2019,TRUE,Hill-Rom
MX2052577,1/31/2020,6/24/2024,46911,85.78,107.23,,CENTRELLA,P7900B100242,12/19/2019,TRUE,Hill-Rom
MX2052619,1/31/2020,6/24/2024,46922,85.78,107.23,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
MX2052577,1/31/2020,6/24/2024,46911,156,179.4,,CENTRELLA,P7900B100242,12/19/2019,TRUE,Hill-Rom
19476,11/14/2022,6/25/2024,46933,4.59,5.74,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
12091,11/7/2022,6/25/2024,46939,4.99,5.74,,SECURE,3002,6/1/2007,TRUE,Stryker
19480,10/21/2022,6/25/2024,46932,10.57,13.21,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
12091,11/7/2022,6/25/2024,46939,19.89,24.86,,SECURE,3002,6/1/2007,TRUE,Stryker
19480,10/21/2022,6/25/2024,46932,33.28,41.6,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
EE107267,5/13/2019,6/25/2024,46931,52.49,60.36,,VERSACARE,P3200J000293,1/31/2011,TRUE,Hill-Rom
12091,11/7/2022,6/25/2024,46939,103.45,129.31,,SECURE,3002,6/1/2007,TRUE,Stryker
12091,11/7/2022,6/25/2024,46939,106.65,133.31,,SECURE,3002,6/1/2007,TRUE,Stryker
12091,11/7/2022,6/25/2024,46939,194.34,242.93,,SECURE,3002,6/1/2007,TRUE,Stryker
13102,9/11/2022,6/26/2024,46950,9.42,11.78,,SECURE,3002,9/1/2008,TRUE,Stryker
15574,9/13/2022,6/26/2024,46946,10.57,13.21,,ZOOM,1125,7/1/2011,TRUE,Stryker
13102,9/11/2022,6/26/2024,46950,33.28,41.6,,SECURE,3002,9/1/2008,TRUE,Stryker
12101,9/11/2022,6/26/2024,46949,53.32,66.65,,SECURE,3002,6/1/2007,TRUE,Stryker
EE123644,6/14/2019,6/26/2024,46942,72.55,90.69,,ZOOM,1125,11/1/2013,TRUE,Stryker
12098,10/31/2022,6/26/2024,46947,72.55,90.69,,SECURE,3002,6/1/2007,TRUE,Stryker
13102,9/11/2022,6/26/2024,46950,115.1,143.88,,SECURE,3002,9/1/2008,TRUE,Stryker
EE123644,6/14/2019,6/26/2024,46942,234.7,293.38,,ZOOM,1125,11/1/2013,TRUE,Stryker
MX1928284,9/29/2021,6/26/2024,46943,346.14,432.68,,PROGRESSA,P7500,11/19/2018,TRUE,Hill-Rom
EE123644,6/14/2019,6/26/2024,46942,693.1,866.38,,ZOOM,1125,11/1/2013,TRUE,Stryker
15574,9/13/2022,6/26/2024,46946,693.1,866.38,,ZOOM,1125,7/1/2011,TRUE,Stryker
12102,9/13/2022,6/26/2024,46944,707.57,884.46,,SECURE,3002,6/1/2007,TRUE,Stryker
EE123644,6/14/2019,6/26/2024,46942,2175,2718.75,,ZOOM,1125,11/1/2013,TRUE,Stryker
15574,9/13/2022,6/26/2024,46946,2801.23,3501.54,,ZOOM,1125,7/1/2011,TRUE,Stryker
32625,9/9/2022,6/27/2024,46965,10.57,13.21,,ZOOM,1125-000-000E,,TRUE,Stryker
32625,9/9/2022,6/27/2024,46965,15.7,19.63,,ZOOM,1125-000-000E,,TRUE,Stryker
32625,9/9/2022,6/27/2024,46965,50.26,62.83,,ZOOM,1125-000-000E,,TRUE,Stryker
EE170250,7/24/2019,6/27/2024,46964,260,325,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
MX1992923,7/6/2023,6/27/2024,46966,337.7,388.36,,EVOLUTION,33060400,,TRUE,SIZEWISE
EE170250,7/24/2019,6/27/2024,46964,1499,1873.75,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
19545,11/18/2022,6/28/2024,46983,4.59,5.74,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
17388,9/18/2022,6/28/2024,46982,19.23,24.04,,BIG WHEEL,1115,10/1/2012,TRUE,Stryker
MX2054843,12/4/2020,6/28/2024,46971,31.48,39.35,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
MX2054804,12/4/2020,6/28/2024,46979,31.48,39.35,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
MX2054801,12/4/2020,6/28/2024,46975,35.5,44.38,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
MX2054834,12/4/2020,6/28/2024,46981,35.5,44.38,,CENTRELLA,P7900B100242,12/10/2019,TRUE,Hill-Rom
